Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	344
Alone and Unaware, the Landscape Was Transformed In Front of Our Eyes	Red Sparowes		At the Soundless Dawn		Metal	12855296	508			1		2005	12/1/04 7:57 AM	12/15/04 9:35 AM	202	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:01 - alone and unaware the landscape was transformed in front of our eyes.mp3	344
Buildings Began to Stretch Wide Across the Sky and the Air Was Filled With a Reddish Glow	Red Sparowes		At the Soundless Dawn		Metal	11425792	443			2		2005	12/1/04 7:58 AM	12/15/04 9:35 AM	206	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:02 - buildings began to stretch wide across the sky and the air filled with a reddish glow.mp3	344
The Soundless Dawn Came Alive as Cities Began to Mark the Horizon	Red Sparowes		At the Soundless Dawn		Metal	6682624	259			3		2005	12/1/04 7:59 AM	12/15/04 9:35 AM	206	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:03 - the soundless dawn came alive as cities began to mark the horizon.mp3	344
Mechanical Sounds Cascaded Through the City Walls and Everyone Reveled In Their Ignorance	Red Sparowes		At the Soundless Dawn		Metal	16955392	680			4		2005	12/1/04 8:02 AM	12/15/04 9:35 AM	199	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:04 - mechanical sounds cascaded through the city walls and everyone reveled in their ignorance.mp3	344
A Brief Moment of Clarity Broke Through the Deafening Hum, But It Was Too Late	Red Sparowes		At the Soundless Dawn		Metal	9064448	359			5		2005	12/1/04 8:03 AM	12/15/04 9:35 AM	201	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:05 - a brief moment of clarity broke through the deafening hum but it was too late.mp3	344
Our Happiest Days Slowly Began to Turn Into Dust	Red Sparowes		At the Soundless Dawn		Metal	8878080	341			6		2005	12/1/04 8:04 AM	12/15/04 9:35 AM	208	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:06 - our happiest days slowly began to turn into dust.mp3	344
The Sixth Extinction Crept Up Slowly Like the Sunlight Through the Shutters As We Looked Back In Regret	Red Sparowes		At the Soundless Dawn		Metal	25438208	1172			7		2005	12/1/04 8:08 AM	12/15/04 9:35 AM	173	44100		MPEG audio file		sondra.parker@gmail.com				MP3Vol344:Red Sparowes:At the Soundless Dawn:07 - the sixth extinction crept up slowly like the sunlight through the shutters as we looked back in regret.mp3	344
Amarillo Highway	Robert Earl Keen, Jr.		A Bigger Piece Of Sky			6060032	151			3		1993	12/3/04 12:10 PM	12/15/04 9:35 AM	320	44100		MPEG audio file						MP3Vol344:robert earl keen - bigger piece of sky:Robert_Earl_Keen_-_A_bigger_Piece_of_Sky_-_Amarillo_Highway.mp3	344
Blow You Away	Robert Earl Keen, Jr.		A Bigger Piece Of Sky			8673280	216			6		1993	12/3/04 12:15 PM	12/15/04 9:35 AM	320	44100		MPEG audio file						MP3Vol344:robert earl keen - bigger piece of sky:Robert_Earl_Keen_-_A_bigger_Piece_of_Sky_-_Blow_You_Away.mp3	344
Bonus Track (Choirs)	Robert Earl Keen, Jr.		A Bigger Piece Of Sky			2914304	72			12		1993	12/3/04 12:18 PM	12/15/04 9:35 AM	320	44100		MPEG audio file						MP3Vol344:robert earl keen - bigger piece of sky:Robert_Earl_Keen_-_A_bigger_Piece_of_Sky_-_Bonus_Track_Choirs_.mp3	344
Corpus Christi Bay	Robert Earl Keen, Jr.		A Bigger Piece Of Sky			9670656	241			9		1993	12/3/04 12:25 PM	12/15/04 9:35 AM	320	44100		MPEG audio file						MP3Vol344:robert earl keen - bigger piece of sky:Robert_Earl_Keen_-_A_bigger_Piece_of_Sky_-_Corpus_Christi_Bay.mp3	344
Crazy Cowboy Dream	Robert Earl Keen, Jr.		A Bigger Piece Of Sky			5840896	145			10		1993	12/3/04 12:28 PM	12/15/04 9:35 AM	320	44100		MPEG audio file						MP3Vol344:robert earl keen - bigger piece of sky:Robert_Earl_Keen_-_A_bigger_Piece_of_Sky_-_Crazy_Cowboy_Dream.mp3	344
Daddy Had A Buick	Robert Earl Keen, Jr.		A Bigger Piece Of Sky			7127040	178			8		1993	12/3/04 12:32 PM	12/15/04 9:35 AM	320	44100		MPEG audio file						MP3Vol344:robert earl keen - bigger piece of sky:Robert_Earl_Keen_-_A_bigger_Piece_of_Sky_-_Daddy_Had_A_Buick.mp3	344
