Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	322
Friend in California (Gavin's Song)	The Wimbledons		The Wimbledons EP		Folk/Rock	5453371	231			1		2004	10/18/04 12:25 PM	10/18/04 1:12 PM	188	44100		MPEG audio file						MP3Vol322:The Wimbledons:The Wimbledons - 01 - Friend in California (Gavin's Song).mp3	322
Long Way From Home	The Wimbledons		The Wimbledons EP		Folk/Rock	5856982	245			2		2004	10/18/04 12:25 PM	10/18/04 1:12 PM	190	44100		MPEG audio file						MP3Vol322:The Wimbledons:The Wimbledons - 02 - Long Way From Home.mp3	322
Good Enough	The Wimbledons		The Wimbledons EP		Folk/Rock	3558004	138			3		2004	10/18/04 12:25 PM	10/18/04 1:12 PM	205	44100		MPEG audio file						MP3Vol322:The Wimbledons:The Wimbledons - 03 - Good Enough.mp3	322
Break My Heart	The Wimbledons		The Wimbledons EP		Folk/Rock	6059726	272			4		2004	10/18/04 12:25 PM	10/18/04 1:12 PM	177	44100		MPEG audio file						MP3Vol322:The Wimbledons:The Wimbledons - 04 - Break My Heart.mp3	322
Apologies	The Wimbledons		The Wimbledons EP		Folk/Rock	5225584	232			5		2004	10/18/04 12:25 PM	10/18/04 1:12 PM	179	44100		MPEG audio file						MP3Vol322:The Wimbledons:The Wimbledons - 05 - Apologies.mp3	322
Another Night In	Tindersticks		Curtains		Alternative & Punk	6230291	311			1	16		10/15/04 1:00 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:01 Another Night In.mp3	322
Rented Rooms	Tindersticks		Curtains		Alternative & Punk	6245438	312			2	16		10/15/04 1:02 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:02 Rented Rooms.mp3	322
Don't Look Down	Tindersticks		Curtains		Alternative & Punk	5166062	258			3	16		10/15/04 1:03 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:03 Don't Look Down.mp3	322
Dick's Slow Song	Tindersticks		Curtains		Alternative & Punk	4992610	249			4	16		10/15/04 1:04 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:04 Dick's Slow Song.mp3	322
Fast One	Tindersticks		Curtains		Alternative & Punk	2245565	112			5	16		10/15/04 1:05 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:05 Fast One.mp3	322
Ballad Of Tindersticks	Tindersticks		Curtains		Alternative & Punk	9147652	457			6	16		10/15/04 1:07 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:06 Ballad Of Tindersticks.mp3	322
Dancing	Tindersticks		Curtains		Alternative & Punk	3537580	176			7	16		10/15/04 1:08 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:07 Dancing.mp3	322
Let's Pretend	Tindersticks		Curtains		Alternative & Punk	4042794	202			8	16		10/15/04 1:09 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:08 Let's Pretend.mp3	322
Desperate Man	Tindersticks		Curtains		Alternative & Punk	4030256	201			9	16		10/15/04 1:10 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:09 Desperate Man.mp3	322
Buried Bones	Tindersticks		Curtains		Alternative & Punk	4868264	243			10	16		10/15/04 1:12 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:10 Buried Bones.mp3	322
Bearsuit	Tindersticks		Curtains		Alternative & Punk	2638970	131			11	16		10/15/04 1:12 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:11 Bearsuit.mp3	322
(Tonight) Are You Trying To Fall In Love Again	Tindersticks		Curtains		Alternative & Punk	3748690	187			12	16		10/15/04 1:13 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:12 (Tonight) Are You Trying To Fall In Love Again.mp3	322
I Was Your Man	Tindersticks		Curtains		Alternative & Punk	4393360	219			13	16		10/15/04 1:14 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:13 I Was Your Man.mp3	322
Bathtime	Tindersticks		Curtains		Alternative & Punk	4875574	243			14	16		10/15/04 1:16 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:14 Bathtime.mp3	322
Walking	Tindersticks		Curtains		Alternative & Punk	6505614	325			15	16		10/15/04 1:19 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:15 Walking.mp3	322
A Marriage Made In Heaven	Tindersticks		Curtains		Alternative & Punk	6334269	316			16	16		10/15/04 1:21 PM	10/18/04 1:12 PM	160	44100		MPEG audio file						MP3Vol322:Tindersticks:Curtains:16 A Marriage Made In Heaven.mp3	322
